Kod stacji,Nazwa stacji,Rok,Miesiac,Dzien,tavg,precip,vapor_pres,humidity,pressure
350200575,TARNÓW,2017,9,18,12.6,0,10.4,73.1,1015.1
350200575,TARNÓW,2017,9,19,10.9,2.3,11.2,85.4,1016.1
350200575,TARNÓW,2017,9,20,11.9,7.7,12.5,90,1013.9
350200575,TARNÓW,2017,9,21,11,16.7,12,92,1013.2
350200575,TARNÓW,2017,9,22,11.6,7.1,12.4,91.5,1017.8
350200575,TARNÓW,2017,9,23,11.5,3.6,12.6,92.8,1017.1
350200575,TARNÓW,2017,9,24,13.2,6,13.3,88,1020.7
350200575,TARNÓW,2017,9,25,13.7,0,13,83.3,1024
350200575,TARNÓW,2017,9,26,12.5,0.1,12.1,83.1,1027.7
350200575,TARNÓW,2017,9,27,13,0,9.7,67.5,1029.6
350200575,TARNÓW,2017,9,28,11.5,0,8.7,65.9,1031.5
350200575,TARNÓW,2017,9,29,10.2,0,8.7,72.6,1029.1
350200575,TARNÓW,2017,9,30,10.3,0,8.5,70.8,1025.9
350200575,TARNÓW,2017,10,1,9.9,0,7.9,68.4,1025.8
350200575,TARNÓW,2017,10,2,10.3,0,8.2,68.1,1023.7
350200575,TARNÓW,2017,10,3,11.5,9.6,10.5,77.4,1016
350200575,TARNÓW,2017,10,4,12.2,0,10.2,72.6,1020.3
350200575,TARNÓW,2017,10,5,12,4.7,9.9,71.1,1006.9
350200575,TARNÓW,2017,10,6,9.4,6.7,8.8,75.3,1008.6
350200575,TARNÓW,2017,10,7,9.2,0.8,9.5,82,1015.9
350200575,TARNÓW,2017,10,8,8.9,0.1,9.2,80,1011.1
350200575,TARNÓW,2017,10,9,7.5,0,7.7,75.1,1015.2
350200575,TARNÓW,2017,10,10,9.1,0.3,8.7,75.1,1016.3
350200575,TARNÓW,2017,10,11,12.7,0.3,11.1,75.9,1018.2
350200575,TARNÓW,2017,10,12,14.2,0.3,11.6,73.9,1018.3
350200575,TARNÓW,2017,10,13,11.6,0,9.1,67,1022.8
350200575,TARNÓW,2017,10,14,13,0,11,73.8,1026.3
350200575,TARNÓW,2017,10,15,15.9,0,13.1,73.1,1027.1
350200575,TARNÓW,2017,10,16,14.2,0,11.6,74.9,1026.2
350200575,TARNÓW,2017,10,17,13.7,0,11.4,75.5,1024.8
350200575,TARNÓW,2017,10,18,14,0,11.7,75,1018.1
350200575,TARNÓW,2017,10,19,12.5,0,11.3,79.5,1016.1
350200575,TARNÓW,2017,10,20,10.6,0,11.6,90.8,1018.4
350200575,TARNÓW,2017,10,21,11.2,0,11.4,86.1,1016.5
350200575,TARNÓW,2017,10,22,9.7,12.7,10.3,85.5,1015.1
350200575,TARNÓW,2017,10,23,8.6,10.1,10.2,91,1012.4
350200575,TARNÓW,2017,10,24,5,0,7.7,87.5,1024.6
350200575,TARNÓW,2017,10,25,7.7,0.6,8.7,81.8,1024.4
350200575,TARNÓW,2017,10,26,12.5,1,11.1,77.5,1021.4
350200575,TARNÓW,2017,10,27,9.8,2.6,10.2,84.4,1013.5
350200575,TARNÓW,2017,10,28,7.5,3.9,8.4,81,1010.5
350200575,TARNÓW,2017,10,29,6.8,6.1,7.4,75,991.4
350200575,TARNÓW,2017,10,30,3.5,0.4,5.6,72.5,1009.1
350200575,TARNÓW,2017,10,31,3.1,0.5,5.4,71.4,1021.1
350200575,TARNÓW,2017,11,1,6.9,0,7.2,72.9,1020.1
350200575,TARNÓW,2017,11,2,9.6,15.3,9.6,80.1,1012.5
350200575,TARNÓW,2017,11,3,8.7,0,9.6,85.6,1016.3
350200575,TARNÓW,2017,11,4,8.1,0,7.8,73,1019.4
350200575,TARNÓW,2017,11,5,9.5,0,7.2,60.8,1014.4
350200575,TARNÓW,2017,11,6,8,0,7.7,72.6,1018.3
350200575,TARNÓW,2017,11,7,6.6,0,8.3,85.5,1024.7
350200575,TARNÓW,2017,11,8,4.6,0,6.9,81.1,1023
350200575,TARNÓW,2017,11,9,5.3,0,7.7,86.4,1022.4
350200575,TARNÓW,2017,11,10,8.1,0.9,7.4,69.5,1017.1
350200575,TARNÓW,2017,11,11,6.1,3,6.3,66.3,1009.5
350200575,TARNÓW,2017,11,12,4.9,3.6,6.4,74.6,1005.4
350200575,TARNÓW,2017,11,13,4.3,2.8,7.6,90.3,1006.3
350200575,TARNÓW,2017,11,14,2.3,0,6.1,83.6,1023
350200575,TARNÓW,2017,11,15,1.6,0,5.5,81,1028.2
350200575,TARNÓW,2017,11,16,1.8,0.1,5.6,81,1028.1
350200575,TARNÓW,2017,11,17,3.2,1.3,7,90.1,1023.7
350200575,TARNÓW,2017,11,18,3.8,0.8,7,87.1,1018.5
350200575,TARNÓW,2017,11,19,3.3,0.6,5.5,71.6,1010.3
350200575,TARNÓW,2017,11,20,2.2,1.2,5.7,79.4,1012.4
350200575,TARNÓW,2017,11,21,2.1,0.2,6.2,86.8,1014.5
350200575,TARNÓW,2017,11,22,4.2,2.9,7.6,91.4,1014
350200575,TARNÓW,2017,11,23,5.5,0,7.2,80.5,1016.3
350200575,TARNÓW,2017,11,24,6.4,0,7.3,75.9,1017.7
350200575,TARNÓW,2017,11,25,9,1.4,7.8,68.1,1012.3
350200575,TARNÓW,2017,11,26,4.3,2.1,7.1,84.9,1017.9
350200575,TARNÓW,2017,11,27,0.5,0,5.3,83.9,1022.5
350200575,TARNÓW,2017,11,28,0.5,0,4.6,73.5,1014.6
350200575,TARNÓW,2017,11,29,2,0,4.9,70.1,1010.3
350200575,TARNÓW,2017,11,30,1.5,0.7,5.6,82.5,1003
350200575,TARNÓW,2017,12,1,1.2,0,5.2,78.5,1013.6
350200575,TARNÓW,2017,12,2,-2.7,0,4.7,92.5,1025.1
350200575,TARNÓW,2017,12,3,-0.1,4.3,5.7,93,1022.7
350200575,TARNÓW,2017,12,4,-0.5,0,5.2,87.9,1019.4
350200575,TARNÓW,2017,12,5,1.8,1,5.8,83.1,1024.7
350200575,TARNÓW,2017,12,6,4.7,0.5,6.6,77.9,1023.1
350200575,TARNÓW,2017,12,7,4.4,0,5.7,68.3,1021
350200575,TARNÓW,2017,12,8,3.8,2.5,5.5,69.1,1010.5
350200575,TARNÓW,2017,12,9,1,1.2,5.9,89.4,1008.7
350200575,TARNÓW,2017,12,10,0.8,0,4.3,66.6,1005.6
350200575,TARNÓW,2017,12,11,5.9,0,5.9,62.3,997.6
350200575,TARNÓW,2017,12,12,9.3,0,7.4,63.3,1004
350200575,TARNÓW,2017,12,13,2.6,0,4.9,66.9,1016.2
350200575,TARNÓW,2017,12,14,2.7,0,4.7,63.8,1002.2
350200575,TARNÓW,2017,12,15,4.2,0,5.7,68.4,1000.4
350200575,TARNÓW,2017,12,16,1.4,0,5.1,75,1005.9
350200575,TARNÓW,2017,12,17,-0.1,0,4.9,81.1,1018.4
350200575,TARNÓW,2017,12,18,-1.6,0,5,91.1,1025.7
350200575,TARNÓW,2017,12,19,-2.3,0,4.1,78.5,1030.6
350200575,TARNÓW,2017,12,20,-2.9,0.7,4.5,89.4,1032.5
350200575,TARNÓW,2017,12,21,0.4,0.7,5.5,87.9,1029.2
350200575,TARNÓW,2017,12,22,3.1,0.3,6.6,86.3,1026.5
350200575,TARNÓW,2017,12,23,3.6,3.7,6.7,83.9,1022.1
350200575,TARNÓW,2017,12,24,8.4,0.3,8.9,80.8,1016.4
350200575,TARNÓW,2017,12,25,7.1,0,7,69.6,1019.1
350200575,TARNÓW,2017,12,26,5.3,0,6.2,70.6,1011.1
350200575,TARNÓW,2017,12,27,4.6,0,6.4,76.4,1001.4
350200575,TARNÓW,2017,12,28,7.8,5.5,7,67,994.7
350200575,TARNÓW,2017,12,29,1.4,0.4,6.1,89.1,1007
350200575,TARNÓW,2017,12,30,0.2,0.6,4.9,79,1012.5
350200575,TARNÓW,2017,12,31,5.7,0.2,6.9,74.3,1008.9
350220580,RZESZÓW-JASIONKA,2017,1,1,-3.6,0,3.5,74.5,1022.1
350220580,RZESZÓW-JASIONKA,2017,1,2,-2.8,1,4.1,81.6,1014.9
350220580,RZESZÓW-JASIONKA,2017,1,3,-1.2,0.6,4.7,83.6,1016
350220580,RZESZÓW-JASIONKA,2017,1,4,0.2,1,5.2,83.6,999.9
350220580,RZESZÓW-JASIONKA,2017,1,5,-4.9,0.6,3.5,79,1012.9
350220580,RZESZÓW-JASIONKA,2017,1,6,-14.3,0,1.5,72.3,1033.6
350220580,RZESZÓW-JASIONKA,2017,1,7,-19.6,0,1.1,79,1034.9
350220580,RZESZÓW-JASIONKA,2017,1,8,-14.7,0,1.6,76.5,1029.5
350220580,RZESZÓW-JASIONKA,2017,1,9,-7.8,0,2.7,80.4,1027.4
350220580,RZESZÓW-JASIONKA,2017,1,10,-10.1,0,2.4,83.9,1024.7
350220580,RZESZÓW-JASIONKA,2017,1,11,-15.2,0.1,1.6,83.8,1020.5
350220580,RZESZÓW-JASIONKA,2017,1,12,-5.9,0.9,3.2,80.6,1008.3
350220580,RZESZÓW-JASIONKA,2017,1,13,-0.9,3.6,4.5,78.8,1001.2
350220580,RZESZÓW-JASIONKA,2017,1,14,-0.4,4.1,5.8,97.6,1000.8
350220580,RZESZÓW-JASIONKA,2017,1,15,-2.5,0.3,4.9,95.4,1015.4
350220580,RZESZÓW-JASIONKA,2017,1,16,-5.4,0,3.7,89.8,1023.6
350220580,RZESZÓW-JASIONKA,2017,1,17,-7.9,0,3.2,94,1033.9
350220580,RZESZÓW-JASIONKA,2017,1,18,-5.6,0,3.8,93.3,1040.5
350220580,RZESZÓW-JASIONKA,2017,1,19,-6.7,0,3.3,88,1040.5
350220580,RZESZÓW-JASIONKA,2017,1,20,-3.5,0,4.1,85.9,1035.6
350220580,RZESZÓW-JASIONKA,2017,1,21,0.4,0,5.9,93.8,1033.2
350220580,RZESZÓW-JASIONKA,2017,1,22,-0.1,0,5.6,91,1034.5
350220580,RZESZÓW-JASIONKA,2017,1,23,-3.8,0,4,87.5,1028.1
350220580,RZESZÓW-JASIONKA,2017,1,24,-6.8,0,3.5,92.5,1027.2
350220580,RZESZÓW-JASIONKA,2017,1,25,-2,0,4.9,92.8,1030.2
350220580,RZESZÓW-JASIONKA,2017,1,26,-8.5,0,2.7,84.8,1036.3
350220580,RZESZÓW-JASIONKA,2017,1,27,-6.9,0,2.4,68,1031.3
350220580,RZESZÓW-JASIONKA,2017,1,28,-6.1,0,3.1,78.4,1027.7
350220580,RZESZÓW-JASIONKA,2017,1,29,-4.1,0,4.2,94.1,1028.1
350220580,RZESZÓW-JASIONKA,2017,1,30,-4.1,0,4.1,91,1025.7
350220580,RZESZÓW-JASIONKA,2017,1,31,-1.4,0,3.8,67.6,1022.9
350220580,RZESZÓW-JASIONKA,2017,2,1,-1.2,1.3,4.8,85.5,1024.2
350220580,RZESZÓW-JASIONKA,2017,2,2,1.9,4.5,6.1,87.1,1019.1
350220580,RZESZÓW-JASIONKA,2017,2,3,1,0.2,6.5,98,1013
350220580,RZESZÓW-JASIONKA,2017,2,4,0.3,0,5.8,93.3,1011.2
350220580,RZESZÓW-JASIONKA,2017,2,5,0.4,4.6,6.2,98.9,1007.6
350220580,RZESZÓW-JASIONKA,2017,2,6,-0.9,0,5.6,96.8,1016
350220580,RZESZÓW-JASIONKA,2017,2,7,-5.2,0,3.7,87.4,1022.4
350220580,RZESZÓW-JASIONKA,2017,2,8,-8.1,0.4,2.7,82.1,1029.5
350220580,RZESZÓW-JASIONKA,2017,2,9,-6.3,0,2.9,76.8,1035.3
350220580,RZESZÓW-JASIONKA,2017,2,10,-6.5,0,2.3,60.6,1035.1
350220580,RZESZÓW-JASIONKA,2017,2,11,-9,0,2.4,76.9,1034.9
350220580,RZESZÓW-JASIONKA,2017,2,12,-6.6,0,3.1,81.5,1038
350220580,RZESZÓW-JASIONKA,2017,2,13,-6.6,0,3.1,82.5,1039.8
350220580,RZESZÓW-JASIONKA,2017,2,14,-5.1,0,3.2,76.9,1036.5
350220580,RZESZÓW-JASIONKA,2017,2,15,-1.6,0,4,73.9,1037.1
350220580,RZESZÓW-JASIONKA,2017,2,16,0.2,0,4.6,75.9,1031.8
350220580,RZESZÓW-JASIONKA,2017,2,17,2,1.9,5.5,78.8,1023
350220580,RZESZÓW-JASIONKA,2017,2,18,1.7,0.7,6.7,96.4,1023.7
350220580,RZESZÓW-JASIONKA,2017,2,19,2.1,0,6.4,90.3,1024.9
350220580,RZESZÓW-JASIONKA,2017,2,20,1.7,2.8,5.5,79.8,1018.5
350220580,RZESZÓW-JASIONKA,2017,2,21,4.1,1.2,7.2,87.9,1006.6
350220580,RZESZÓW-JASIONKA,2017,2,22,4.1,4,6.8,83.4,1006.6
350220580,RZESZÓW-JASIONKA,2017,2,23,6.3,0.4,7.5,79.9,1001
350220580,RZESZÓW-JASIONKA,2017,2,24,6.6,0.3,6.2,63,1000.5
350220580,RZESZÓW-JASIONKA,2017,2,25,0.2,0,4.4,72.6,1019.9
350220580,RZESZÓW-JASIONKA,2017,2,26,3,0,4.3,57.4,1018
350220580,RZESZÓW-JASIONKA,2017,2,27,7.4,0,4.8,48.5,1014.2
350220580,RZESZÓW-JASIONKA,2017,2,28,10,0,6.9,57,1003.2
350220580,RZESZÓW-JASIONKA,2017,3,1,6.7,2.1,8,82.6,1003.9
350220580,RZESZÓW-JASIONKA,2017,3,2,4.7,0.3,6.2,74.1,1009.6
350220580,RZESZÓW-JASIONKA,2017,3,3,5.4,0.1,5.8,66.6,1016.6
350220580,RZESZÓW-JASIONKA,2017,3,4,10.3,0,5.8,46.4,1009.2
350220580,RZESZÓW-JASIONKA,2017,3,5,13.1,1.9,7.1,48,1005.6
350220580,RZESZÓW-JASIONKA,2017,3,6,6.9,5.2,8.8,88.5,1002.9
350220580,RZESZÓW-JASIONKA,2017,3,7,6,0.1,6.9,77.5,1009.5
350220580,RZESZÓW-JASIONKA,2017,3,8,3,0.1,7,92.4,1023.5
350220580,RZESZÓW-JASIONKA,2017,3,9,5,0.1,7.5,86.6,1018.3
350220580,RZESZÓW-JASIONKA,2017,3,10,4.6,0,6.3,75,1017.9
350220580,RZESZÓW-JASIONKA,2017,3,11,3.9,0,6.2,77.3,1022.4
350220580,RZESZÓW-JASIONKA,2017,3,12,4.1,0,5.9,73.6,1021
350220580,RZESZÓW-JASIONKA,2017,3,13,3.9,0.5,7,86.9,1025.2
350220580,RZESZÓW-JASIONKA,2017,3,14,4.1,0,6.5,80.6,1028.2
350220580,RZESZÓW-JASIONKA,2017,3,15,4,0,6.4,78.6,1024.6
350220580,RZESZÓW-JASIONKA,2017,3,16,3,0.1,5.5,73.4,1021
350220580,RZESZÓW-JASIONKA,2017,3,17,5.2,4.9,5.2,63.8,1015
350220580,RZESZÓW-JASIONKA,2017,3,18,4.9,5.2,7.8,89.6,1002.3
350220580,RZESZÓW-JASIONKA,2017,3,19,3.4,2.7,5,64.6,1005.6
350220580,RZESZÓW-JASIONKA,2017,3,20,5.9,2.5,8.7,91,1008.1
350220580,RZESZÓW-JASIONKA,2017,3,21,10,0,9.4,77.6,1010.9
350220580,RZESZÓW-JASIONKA,2017,3,22,6.5,6.3,9.3,95.6,1016.4
350220580,RZESZÓW-JASIONKA,2017,3,23,6,2.5,8.9,95.1,1021
350220580,RZESZÓW-JASIONKA,2017,3,24,6,0,8.5,91,1025.9
350220580,RZESZÓW-JASIONKA,2017,3,25,4.4,0,5.7,71.9,1024.4
350220580,RZESZÓW-JASIONKA,2017,3,26,3.3,0,5.5,72,1023.7
350220580,RZESZÓW-JASIONKA,2017,3,27,7.2,0,6.4,65.5,1024.2
350220580,RZESZÓW-JASIONKA,2017,3,28,11.2,0,6.4,51.4,1020.6
350220580,RZESZÓW-JASIONKA,2017,3,29,12.5,0,7.7,56.9,1019.2
350220580,RZESZÓW-JASIONKA,2017,3,30,8.7,0,7.6,68.3,1025.8
350220580,RZESZÓW-JASIONKA,2017,3,31,11.3,0,8.4,65.4,1023.9
350220580,RZESZÓW-JASIONKA,2017,4,1,14.5,0,7.8,49.8,1017.9
350220580,RZESZÓW-JASIONKA,2017,4,2,15.7,0,7.4,45.3,1017.1
350220580,RZESZÓW-JASIONKA,2017,4,3,13.2,0.1,9.5,64.1,1021.4
350220580,RZESZÓW-JASIONKA,2017,4,4,14.6,0,10.4,64.3,1021.4
350220580,RZESZÓW-JASIONKA,2017,4,5,11.8,5.7,9.8,72.8,1016.2
350220580,RZESZÓW-JASIONKA,2017,4,6,6.5,4.4,8.2,84.3,1012.6
350220580,RZESZÓW-JASIONKA,2017,4,7,5.4,0,7.1,79.5,1014.2
350220580,RZESZÓW-JASIONKA,2017,4,8,8.5,0,7.6,69.8,1018.6
350220580,RZESZÓW-JASIONKA,2017,4,9,8,0,8.1,78,1026.6
350220580,RZESZÓW-JASIONKA,2017,4,10,12.2,0.3,8.7,65,1019.1
350220580,RZESZÓW-JASIONKA,2017,4,11,7.8,1.2,7.4,70.5,1017
350220580,RZESZÓW-JASIONKA,2017,4,12,7.2,1.7,6.6,67.6,1016.6
350220580,RZESZÓW-JASIONKA,2017,4,13,8.7,2.1,8.3,73.9,1008
350220580,RZESZÓW-JASIONKA,2017,4,14,6.9,0,6.7,68.5,1012.5
350220580,RZESZÓW-JASIONKA,2017,4,15,8,1.1,6.9,65.6,1012.7
350220580,RZESZÓW-JASIONKA,2017,4,16,6.4,0,6.5,68.1,1012.1
350220580,RZESZÓW-JASIONKA,2017,4,17,3.5,0,4.8,64.8,1016.4
350220580,RZESZÓW-JASIONKA,2017,4,18,3.7,12.5,6.3,78.3,1015.1
350220580,RZESZÓW-JASIONKA,2017,4,19,4.8,1,5.3,63.4,1020.2
350220580,RZESZÓW-JASIONKA,2017,4,20,3.9,0,4,49.6,1026.3
350220580,RZESZÓW-JASIONKA,2017,4,21,4.4,0.6,4.6,56.9,1023.9
350220580,RZESZÓW-JASIONKA,2017,4,22,7.3,0.6,6.5,64.3,1013.7
350220580,RZESZÓW-JASIONKA,2017,4,23,3.9,1.5,6,75,1015.3
350220580,RZESZÓW-JASIONKA,2017,4,24,5.3,0.1,5.9,68.3,1018.3
350220580,RZESZÓW-JASIONKA,2017,4,25,11.3,0,8.2,62.5,1009.8
350220580,RZESZÓW-JASIONKA,2017,4,26,9.1,0.7,9.7,84.3,1009.9
350220580,RZESZÓW-JASIONKA,2017,4,27,5.4,7.1,8.7,96.4,1013.7
350220580,RZESZÓW-JASIONKA,2017,4,28,9.4,6.7,11.1,93,1009.1
350220580,RZESZÓW-JASIONKA,2017,4,29,6.8,0,7.9,81.8,1015.8
350220580,RZESZÓW-JASIONKA,2017,4,30,7.1,1.6,8.7,87.1,1021.1
350220580,RZESZÓW-JASIONKA,2017,5,1,7.4,0,8.1,79.5,1020.8
350220580,RZESZÓW-JASIONKA,2017,5,2,10.8,0.2,10.3,80.1,1019.8
350220580,RZESZÓW-JASIONKA,2017,5,3,11.5,1.6,11.8,87.1,1020.7
350220580,RZESZÓW-JASIONKA,2017,5,4,13.9,5.6,14,89.1,1016.1
350220580,RZESZÓW-JASIONKA,2017,5,5,11.9,2.9,13.7,96.4,1017
350220580,RZESZÓW-JASIONKA,2017,5,6,14.3,0,14.3,88.6,1012.9
350220580,RZESZÓW-JASIONKA,2017,5,7,12.3,0.6,12.5,87.8,1007.6
350220580,RZESZÓW-JASIONKA,2017,5,8,9.1,0.6,10.3,88.5,1008.1
350220580,RZESZÓW-JASIONKA,2017,5,9,4,0.3,5.9,72.6,1014.1
350220580,RZESZÓW-JASIONKA,2017,5,10,4.9,0,5.2,63,1014.1
350220580,RZESZÓW-JASIONKA,2017,5,11,11.6,1.1,7.9,58.3,1009.4
350220580,RZESZÓW-JASIONKA,2017,5,12,10.6,11.2,12.2,94.4,1008.1
350220580,RZESZÓW-JASIONKA,2017,5,13,11.9,3,13.6,97.4,1011.6
350220580,RZESZÓW-JASIONKA,2017,5,14,14.3,0,10.8,69.8,1020.6
350220580,RZESZÓW-JASIONKA,2017,5,15,14.7,0,9.7,62.8,1025.6
350220580,RZESZÓW-JASIONKA,2017,5,16,14.7,0,13.1,79.5,1027.5
350220580,RZESZÓW-JASIONKA,2017,5,17,14.6,0,10.4,67.3,1026.6
350220580,RZESZÓW-JASIONKA,2017,5,18,15.5,0,9.3,56.6,1020.4
350220580,RZESZÓW-JASIONKA,2017,5,19,17.3,0,10.5,55.6,1015.3
350220580,RZESZÓW-JASIONKA,2017,5,20,18.5,0,11.4,57.9,1013
350220580,RZESZÓW-JASIONKA,2017,5,21,16.1,0.1,14.4,79.1,1017.3
350220580,RZESZÓW-JASIONKA,2017,5,22,15.9,0,12.8,73.1,1018.5
350220580,RZESZÓW-JASIONKA,2017,5,23,16.8,2.2,14.8,79.8,1016.2
350220580,RZESZÓW-JASIONKA,2017,5,24,14.1,7,14.5,90.4,1014.2
350220580,RZESZÓW-JASIONKA,2017,5,25,12.3,0,13,91,1017
350220580,RZESZÓW-JASIONKA,2017,5,26,14.5,0.4,11.8,74.4,1017.8
350220580,RZESZÓW-JASIONKA,2017,5,27,15,0,11.3,69.8,1022
350220580,RZESZÓW-JASIONKA,2017,5,28,16.5,0,11.4,65.4,1024
350220580,RZESZÓW-JASIONKA,2017,5,29,19.8,0,12.8,58.4,1016.1
350220580,RZESZÓW-JASIONKA,2017,5,30,21.1,12.7,17.6,71.3,1012.2
350220580,RZESZÓW-JASIONKA,2017,5,31,19.7,1.2,16.3,73,1014.6
350220580,RZESZÓW-JASIONKA,2017,6,1,16.7,0,9.7,54.9,1017.7
350220580,RZESZÓW-JASIONKA,2017,6,2,15.8,0,9.4,57,1017.6
350220580,RZESZÓW-JASIONKA,2017,6,3,16.8,0,10.6,59.8,1017
350220580,RZESZÓW-JASIONKA,2017,6,4,20.8,0.9,14.4,62.9,1011.3
350220580,RZESZÓW-JASIONKA,2017,6,5,18,0,14.2,71.3,1015.2
350220580,RZESZÓW-JASIONKA,2017,6,6,19,0.2,16.8,77.1,1011
350220580,RZESZÓW-JASIONKA,2017,6,7,18.8,0,13,60.4,1013.2
350220580,RZESZÓW-JASIONKA,2017,6,8,16.3,0,10.3,58.8,1019.3
350220580,RZESZÓW-JASIONKA,2017,6,9,17.2,0,10.4,58.3,1018.9
350220580,RZESZÓW-JASIONKA,2017,6,10,17.4,0,13.5,71.1,1016.9
350220580,RZESZÓW-JASIONKA,2017,6,11,17.1,0,14.5,75.6,1019.8
350220580,RZESZÓW-JASIONKA,2017,6,12,18.6,0.7,16.5,78.1,1012.5
350220580,RZESZÓW-JASIONKA,2017,6,13,17.7,0,12.8,65.3,1012.7
350220580,RZESZÓW-JASIONKA,2017,6,14,16.2,0,11.4,63,1015.1
350220580,RZESZÓW-JASIONKA,2017,6,15,16.7,0,11.8,65.4,1018.1
350220580,RZESZÓW-JASIONKA,2017,6,16,17.1,4.8,14.7,76.6,1012.8
350220580,RZESZÓW-JASIONKA,2017,6,17,14,6.3,14.1,88.6,1013.8
350220580,RZESZÓW-JASIONKA,2017,6,18,18.7,0,15.2,73.4,1019.2
350220580,RZESZÓW-JASIONKA,2017,6,19,20.2,0,16.5,71.8,1020.8
350220580,RZESZÓW-JASIONKA,2017,6,20,23,0.8,16.7,63.8,1015.1
350220580,RZESZÓW-JASIONKA,2017,6,21,19.9,0,12.8,58.1,1014.3
350220580,RZESZÓW-JASIONKA,2017,6,22,19,0.2,12.9,61.9,1014.3
350220580,RZESZÓW-JASIONKA,2017,6,23,20.1,1.8,16.8,72,1008.7
350220580,RZESZÓW-JASIONKA,2017,6,24,20.5,0,16.8,70.8,1012.9
350220580,RZESZÓW-JASIONKA,2017,6,25,23.3,0,18.1,65.8,1010.8
350220580,RZESZÓW-JASIONKA,2017,6,26,21.7,0,17.2,67.6,1010.7
350220580,RZESZÓW-JASIONKA,2017,6,27,19.6,2.4,16.6,73.8,1013
350220580,RZESZÓW-JASIONKA,2017,6,28,24.2,0.4,20,68.8,1005.7
350220580,RZESZÓW-JASIONKA,2017,6,29,24.2,0,18.4,62.3,999.6
350220580,RZESZÓW-JASIONKA,2017,6,30,21.9,3,15.6,60.9,1004.9
350220580,RZESZÓW-JASIONKA,2017,7,1,17.8,5,17,84,1007.9
350220580,RZESZÓW-JASIONKA,2017,7,2,16.7,1.2,15.3,81.4,1011.2
350220580,RZESZÓW-JASIONKA,2017,7,3,16,0,12.6,72.1,1017.2
350220580,RZESZÓW-JASIONKA,2017,7,4,16,0,12,68.9,1018.3
350220580,RZESZÓW-JASIONKA,2017,7,5,16.6,1.2,12.5,70.8,1018.9
350220580,RZESZÓW-JASIONKA,2017,7,6,16.3,0,13.2,74.1,1019.9
350220580,RZESZÓW-JASIONKA,2017,7,7,17.6,0,13.5,69.6,1017.6
350220580,RZESZÓW-JASIONKA,2017,7,8,18.9,9.6,18.1,84.4,1012.7
350220580,RZESZÓW-JASIONKA,2017,7,9,19.8,0,16.6,75.8,1015.4
350220580,RZESZÓW-JASIONKA,2017,7,10,20.5,7.3,17.5,74.3,1013.2
350220580,RZESZÓW-JASIONKA,2017,7,11,21.7,0.9,20.7,81,1010.4
350220580,RZESZÓW-JASIONKA,2017,7,12,21.4,0.4,17.3,70.9,1011.3
350220580,RZESZÓW-JASIONKA,2017,7,13,16.9,0.8,15,78.5,1011.6
350220580,RZESZÓW-JASIONKA,2017,7,14,15.9,0,11.9,68.8,1016.2
350220580,RZESZÓW-JASIONKA,2017,7,15,15.2,0.9,13.2,78.4,1016.3
350220580,RZESZÓW-JASIONKA,2017,7,16,16.2,0.2,12.6,71.1,1021.2
350220580,RZESZÓW-JASIONKA,2017,7,17,18.3,0,13.8,68.6,1020.9
350220580,RZESZÓW-JASIONKA,2017,7,18,20.5,0,15.6,68.8,1020.6
350220580,RZESZÓW-JASIONKA,2017,7,19,21,0,17.7,73.4,1017.4
350220580,RZESZÓW-JASIONKA,2017,7,20,23.5,0.2,17.6,66,1012
350220580,RZESZÓW-JASIONKA,2017,7,21,21.2,4.8,19.8,82.1,1012.5
350220580,RZESZÓW-JASIONKA,2017,7,22,21.4,0.1,18.8,76.9,1015.7
350220580,RZESZÓW-JASIONKA,2017,7,23,21.3,0,19.8,80.1,1013.9
350220580,RZESZÓW-JASIONKA,2017,7,24,21.6,0.4,18,72.4,1009.3
350220580,RZESZÓW-JASIONKA,2017,7,25,18.4,1.8,18.5,87.8,1001.3
350220580,RZESZÓW-JASIONKA,2017,7,26,18.2,0,14.9,74.1,1003.6
350220580,RZESZÓW-JASIONKA,2017,7,27,19,0,14.2,67.8,1007
350220580,RZESZÓW-JASIONKA,2017,7,28,17.9,0.8,15.6,78.6,1010.6
350220580,RZESZÓW-JASIONKA,2017,7,29,19.5,0,13.7,65.1,1015.5
350220580,RZESZÓW-JASIONKA,2017,7,30,22.7,0,15.7,60.1,1016.5
350220580,RZESZÓW-JASIONKA,2017,7,31,26.3,0,19,58,1016.9
350220580,RZESZÓW-JASIONKA,2017,8,1,27.5,0,20.2,59.5,1019.4
350220580,RZESZÓW-JASIONKA,2017,8,2,25.7,6,21.5,69.5,1017.4
350220580,RZESZÓW-JASIONKA,2017,8,3,25.9,0,21.4,68.9,1015.3
350220580,RZESZÓW-JASIONKA,2017,8,4,25.5,0,20.8,66.1,1012.4
350220580,RZESZÓW-JASIONKA,2017,8,5,25.8,0,20.3,64.4,1013.5
350220580,RZESZÓW-JASIONKA,2017,8,6,21.9,1.1,18.2,70.8,1017
350220580,RZESZÓW-JASIONKA,2017,8,7,15.3,5.6,15.5,89.8,1023
350220580,RZESZÓW-JASIONKA,2017,8,8,16.3,0,14.5,80.3,1021.7
350220580,RZESZÓW-JASIONKA,2017,8,9,22.8,0,18.9,70.8,1018.6
350220580,RZESZÓW-JASIONKA,2017,8,10,25.4,0,21.3,69.3,1016.8
